"","chr","coord","pwm","shape","score"
"29","chr10",80167653,9.76913356781006,2.74383354187012,2.77274122148573
"30","chr10",80173184,11.7275457382202,1.75159478187561,1.86845756947278
"31","chr10",99417832,11.3275890350342,1.82581424713135,1.88377558158533
"32","chr10",18906368,8.15076351165771,1.07220029830933,1.07435883127326
"33","chr10",76962028,6.1345591545105,1.29310488700867,1.27404023701098
"34","chr10",80434017,9.74800395965576,2.87627935409546,2.90518703371107
"35","chr10",75872964,12.0854816436768,1.9509584903717,2.08401169139865
"36","chr10",79648939,12.0854816436768,0.927407264709473,1.06046046573642
"37","chr10",82048053,12.0854816436768,1.907670378685,2.04072357971194
"38","chr10",81182910,11.0576515197754,2.6450502872467,2.67395796686232
"39","chr10",75837633,9.06531715393066,2.18196439743042,2.20562498625688
"40","chr10",79673382,9.14787101745605,2.14024519920349,2.16390578802995
"41","chr10",80342784,9.25354385375977,1.29208219051361,1.31574277934007
"42","chr10",61695424,10.3988761901855,1.047203540802,1.07611122041762
"43","chr10",88459593,11.8093461990356,1.66862404346466,1.78548683106183
"44","chr10",61695451,10.8529624938965,1.17279994487762,1.20170762449324
"45","chr10",128556414,10.428729057312,1.18165183067322,1.21055951028883
"46","chr10",116444146,9.74359130859375,1.01899015903473,1.04789783865034
"47","chr10",80399769,11.5404567718506,2.43409562110901,2.52489019413115
"48","chr10",18090828,10.3974666595459,1.01801371574402,1.04692139535963
"49","chr10",79988565,11.8123903274536,1.03916418552399,1.17221738655093
"50","chr10",81014968,10.3412961959839,2.02211546897888,2.0510231485945
"51","chr10",75941207,8.15173244476318,1.91916108131409,1.92131961427802
"52","chr10",22142315,6.71551895141602,3.96542191505432,3.96542191505432
"53","chr10",81601052,11.3394746780396,2.65035247802734,2.70831381248133
"54","chr10",85871538,9.07416343688965,1.26905143260956,1.29271202143601
"55","chr10",89443673,10.6370897293091,1.60342562198639,1.632333301602
"56","chr10",70319499,10.3773097991943,1.30740082263947,1.33630850225508
"57","chr10",128015445,8.77604579925537,1.54562973976135,1.56197576551629
"58","chr10",9787443,10.0904483795166,1.0299528837204,1.05886056333601
"59","chr10",117715324,11.8922214508057,0.935895025730133,1.06894822675708
"60","chr10",79555259,12.039870262146,1.25834691524506,1.391400116272
"61","chr10",128270405,8.80411529541016,1.29994976520538,1.31629579096033
"62","chr10",75781148,9.73986053466797,1.21923387050629,1.2481415501219
"63","chr10",76032544,10.6802806854248,2.04549026489258,2.07439794450819
"64","chr10",42637019,7.06077814102173,1.32691884040833,1.32691884040833
"65","chr10",80526417,11.3845481872559,1.36525690555573,1.42321824000971
"66","chr10",85128086,11.3994817733765,1.40110337734222,1.45906471179621
"67","chr10",80050485,8.42617511749268,2.12542986869812,2.12758840166206
"68","chr10",34097399,11.6739292144775,1.05905449390411,1.17591728150128
"69","chr10",83728737,11.6739292144775,1.38576519489288,1.50262798249005
"70","chr10",120553334,10.2240056991577,1.56687152385712,1.59577920347273
"71","chr10",120745380,7.55306053161621,1.17127573490143,1.17127573490143
"72","chr10",34253680,8.92076206207275,1.11294054985046,1.12928657560541
"73","chr10",76032597,10.633599281311,1.91176533699036,1.94067301660597
"74","chr10",23349077,8.50415992736816,1.46512961387634,1.46728814684028
"75","chr10",82178275,11.3894233703613,1.38742876052856,1.44539009498255
"76","chr10",80950890,8.50234127044678,1.3783403635025,1.38049889646644
"77","chr10",86705751,7.32872486114502,2.06701827049255,2.06701827049255
"78","chr10",85071546,3.68991279602051,1.80009865760803,1.78103400761034
"79","chr10",4123407,9.50318908691406,1.3273891210556,1.35629680067122
"80","chr10",81409378,7.50491714477539,1.55598199367523,1.55598199367523
"81","chr10",120979435,10.147632598877,1.16411030292511,1.19301798254072
"82","chr10",76962060,11.1853799819946,1.27780342102051,1.33576475547449
"83","chr10",81182827,10.5376787185669,2.63833022117615,2.66723790079176
"84","chr10",5803763,10.831636428833,1.04837489128113,1.07728257089674
"85","chr10",17177691,6.30899333953857,1.79203319549561,1.77296854549791
"86","chr10",85545864,8.64227294921875,1.08681046962738,1.09643087769717
"87","chr10",39899284,10.9807186126709,1.42294585704803,1.45185353666365
"88","chr10",85051136,7.39786577224731,1.62795948982239,1.62795948982239
"89","chr10",86705593,10.0267381668091,2.12272644042969,2.1516341200453
"90","chr10",117710821,9.55822086334229,2.14116024971008,2.1700679293257
"91","chr10",79797970,9.91075134277344,1.03996825218201,1.06887593179762
"92","chr10",116728545,8.86432838439941,1.15107429027557,1.16742031603052
"93","chr10",79996390,6.17036247253418,2.10676383972168,2.08769918972399
"94","chr10",34252405,9.96005344390869,1.04532444477081,1.07423212438643
"95","chr10",128270477,11.3004570007324,1.28316628932953,1.34112762378351
"96","chr10",76345437,8.64388370513916,1.34283638000488,1.35918240575982
"97","chr10",81545129,10.7666711807251,1.08635926246643,1.11526694208204
"98","chr10",108161742,9.98946380615234,1.33080172538757,1.35970940500319
"99","chr10",25589413,5.21246290206909,1.10838735103607,1.08932270103838
"100","chr10",95565502,9.41588878631592,1.30178666114807,1.33069434076368
"101","chr10",128409865,8.9813289642334,2.01162505149841,2.02797107725336
"102","chr10",79997377,11.1868171691895,1.8192310333252,1.87719236777918
"103","chr10",62890090,6.25030612945557,1.23273360729218,1.21366895729448
"104","chr10",36974035,10.1955013275146,1.43841302394867,1.46732070356428
"105","chr10",106609244,9.16478157043457,1.0647941827774,1.08845477160386
"106","chr10",128696303,9.74793148040771,2.40855717658997,2.43746485620558
"107","chr10",42307839,8.72569179534912,1.17224931716919,1.18859534292413
"108","chr10",127511053,7.37302875518799,1.18323934078217,1.18323934078217
"109","chr10",69662896,9.36392688751221,1.26362717151642,1.28728776034287
"110","chr10",79676702,9.59562397003174,1.28866016864777,1.31756784826338
"111","chr10",81182748,9.79161930084229,2.68418002128601,2.71308770090162
"112","chr10",97313806,10.4348230361938,1.13644075393677,1.16534843355238
"113","chr10",8886988,7.60176181793213,1.57874369621277,1.57874369621277
"114","chr10",37016490,5.98874807357788,1.17277467250824,1.15371002251055
"115","chr10",98914295,10.3773336410522,1.81175363063812,1.84066131025374
"116","chr10",77516520,9.34062957763672,1.255495429039,1.27915601786546
"117","chr10",45486906,5.86869668960571,1.10250949859619,1.0834448485985
"118","chr10",26371622,10.1472988128662,1.03098022937775,1.05988790899336
"119","chr10",12916301,8.35398197174072,1.27682089805603,1.27897943101997
"120","chr10",62651308,9.68199348449707,1.19107460975647,1.21998228937208
"121","chr10",93548761,7.14572381973267,1.05290555953979,1.05290555953979
"122","chr10",80929947,6.97003746032715,2.4613630771637,2.4613630771637
"123","chr10",5194744,10.5374965667725,1.20352375507355,1.23243143468916
"124","chr10",85128143,8.75336742401123,1.41859376430511,1.43493979006006
"125","chr10",75854038,5.847327709198,1.49136734008789,1.4723026900902
"126","chr10",63366227,8.85702228546143,1.09386396408081,1.11020998983575
"127","chr10",69371098,8.85702228546143,1.21705985069275,1.23340587644769
"128","chr10",77178906,8.85702228546143,1.09744775295258,1.11379377870752
"129","chr10",37378711,9.15314960479736,1.02888834476471,1.05254893359117
"130","chr10",8895562,5.33040857315063,1.23664999008179,1.2175853400841
"131","chr10",78038521,9.9347562789917,1.96063208580017,1.98953976541578
"132","chr10",76442748,7.82338953018188,2.17997860908508,2.18205994391028
"133","chr10",41477896,10.9514236450195,1.13916504383087,1.16807272344648
"134","chr10",79098430,9.92438125610352,1.32259142398834,1.35149910360396
"135","chr10",70837305,6.57910490036011,1.79219651222229,1.78005113264424
"136","chr10",95356996,6.6215124130249,1.31373500823975,1.3015896286617
"137","chr10",80505726,7.3108344078064,1.20627737045288,1.20627737045288
"138","chr10",81179355,8.72318077087402,1.22569763660431,1.24204366235925
"139","chr10",82128518,8.69111442565918,1.36829364299774,1.38463966875268
"140","chr10",80329800,8.66080760955811,2.74527955055237,2.76162557630731
"141","chr10",20311987,3.63991403579712,1.77725636959076,1.75819171959307
"142","chr10",128337667,7.89841508865356,1.82966256141663,1.83182109438056
"143","chr10",34282128,9.62225341796875,1.92182075977325,1.95072843938887
"144","chr10",25186237,9.75710105895996,1.7144330739975,1.74334075361311
"145","chr10",121899207,9.83593463897705,1.58639109134674,1.61529877096235
"146","chr10",42562468,8.19064331054688,1.46099030971527,1.46314884267921
"147","chr10",80566324,8.46861457824707,1.18421721458435,1.18637574754829
"148","chr10",79614577,8.09497737884521,1.33317697048187,1.33533550344581
"149","chr10",120551707,9.76576042175293,1.09854066371918,1.12744834333479
"150","chr10",41506032,8.44585227966309,1.22936534881592,1.23152388177985
"151","chr10",69374063,10.1480913162231,1.06275689601898,1.0916645756346
"152","chr10",128093773,9.9558801651001,1.59597480297089,1.6248824825865
"153","chr10",128302244,4.56050968170166,1.08837378025055,1.06930913025286
"154","chr10",13193152,9.79682636260986,1.3034348487854,1.33234252840101
"155","chr10",7667477,10.0163402557373,1.4752539396286,1.50416161924421
"156","chr10",69318654,9.40829467773438,1.35652732849121,1.38543500810682
"157","chr10",24625673,3.30806708335876,1.38266086578369,1.363596215786
"158","chr10",76442866,8.49427604675293,2.32252931594849,2.32468784891242
"159","chr10",130298548,6.91002988815308,1.06002485752106,1.06002485752106
"160","chr10",69327467,9.08112239837646,1.42879104614258,1.45245163496903
"161","chr10",123076441,8.18495464324951,1.3003978729248,1.30255640588874
"162","chr10",43550669,4.77130460739136,1.50031673908234,1.48125208908465
"163","chr10",95454441,3.84286952018738,1.35634255409241,1.33727790409472
"164","chr10",80929986,7.25044870376587,2.47694754600525,2.47694754600525
"165","chr10",80675606,9.08258247375488,1.22259068489075,1.2462512737172
"166","chr10",89443399,7.52802419662476,1.45151174068451,1.45151174068451
"167","chr10",71237317,9.00948143005371,1.4209908246994,1.43733685045434
"168","chr10",117807048,8.70491600036621,1.09078443050385,1.10713045625879
"169","chr10",4122876,7.53977680206299,1.50393521785736,1.50393521785736
"170","chr10",18743974,6.43437337875366,1.06801271438599,1.0489480643883
"171","chr10",28074378,3.05697059631348,1.84114730358124,1.82208265358355
"172","chr10",30842948,7.78130102157593,1.61415040493011,1.61415040493011
"173","chr10",81340362,8.31911468505859,1.88354516029358,1.88570369325752
"174","chr10",34096377,7.80550098419189,1.43028175830841,1.43236309313361
"175","chr10",127591612,8.9888219833374,1.30996441841125,1.3263104441662
"176","chr10",72654804,8.74438285827637,1.62363529205322,1.63998131780816
"177","chr10",120112925,9.12936973571777,2.32009744644165,2.34375803526811
"178","chr10",93278561,8.87899208068848,1.47921502590179,1.49556105165674
"179","chr10",127041094,5.90803527832031,1.5453884601593,1.52632381016161
"180","chr10",79854575,9.60482311248779,2.56058979034424,2.58949746995985
"181","chr10",80371783,7.52662706375122,1.85971415042877,1.85971415042877
"182","chr10",80752169,7.52662706375122,1.57701218128204,1.57701218128204
"183","chr10",77605116,9.51652812957764,1.60582613945007,1.63473381906569
"184","chr10",95680678,7.99836587905884,1.15336203575134,1.15552056871528
"185","chr10",5161862,9.11781787872314,1.27008354663849,1.29374413546495
"186","chr10",45470320,8.99827194213867,1.80963969230652,1.82598571806146
"187","chr10",95576997,9.86951541900635,1.37673282623291,1.40564050584852
"188","chr10",95502366,6.91840362548828,1.21149134635925,1.21149134635925
"189","chr10",120270342,7.17462253570557,1.14914977550507,1.14914977550507
"190","chr10",80370680,4.99519491195679,1.19653785228729,1.1774732022896
"191","chr10",128584532,8.2359733581543,1.56201863288879,1.56417716585273
"192","chr10",32889757,8.45501136779785,1.16618824005127,1.16834677301521
"193","chr10",39369664,7.06084871292114,1.39064109325409,1.39064109325409
"194","chr10",81092677,7.05650329589844,1.16543662548065,1.16543662548065
"195","chr10",115362258,10.5658960342407,1.82819604873657,1.85710372835219
"196","chr10",80248478,5.71426916122437,2.27350330352783,2.25443865353014
"197","chr10",76068346,7.0818452835083,1.09966778755188,1.09966778755188
"198","chr10",95059467,8.10036659240723,1.768967628479,1.77112616144294
"199","chr10",42475230,9.45735359191895,2.48196196556091,2.51086964517653
"200","chr10",7663279,7.12333869934082,1.63651943206787,1.63651943206787
"201","chr10",77131001,9.28959465026855,1.45708286762238,1.48074345644883
"202","chr10",80053517,9.35022735595703,1.97262179851532,1.99628238734178
"203","chr10",93890395,9.48906326293945,1.2845664024353,1.31347408205092
"204","chr10",75852931,8.92257499694824,1.36185920238495,1.37820522813989
"205","chr10",78043732,9.75188446044922,1.39062976837158,1.4195374479872
"206","chr10",81288806,9.41850280761719,1.77049875259399,1.79940643220961
"207","chr10",78574349,9.16039085388184,2.19013977050781,2.21380035933427
"208","chr10",80399701,9.59965229034424,2.54635214805603,2.57525982767164
"209","chr10",80664512,9.01999664306641,1.57160139083862,1.58794741659357
"210","chr10",80329894,6.76076936721802,2.55854058265686,2.55854058265686
"211","chr10",119239186,8.0930700302124,1.15423357486725,1.15639210783118
"212","chr10",85571683,10.1322135925293,1.52145135402679,1.55035903364241
"213","chr10",128923089,8.22999382019043,1.23513782024384,1.23729635320777
"214","chr10",128211832,8.80560207366943,2.05507326126099,2.07141928701593
"215","chr10",79683718,6.68728160858154,1.17187118530273,1.17187118530273
"216","chr10",96723266,8.48397731781006,1.58671283721924,1.58887137018317
"217","chr10",80399616,8.86485195159912,2.40289425849915,2.41924028425409
"218","chr10",127266274,6.1184196472168,1.18815386295319,1.1690892129555
"219","chr10",18906702,6.10190200805664,1.1563766002655,1.13731195026781
"220","chr10",20348624,8.29659652709961,1.089848279953,1.09200681291694
"221","chr10",80701061,7.192138671875,1.39237976074219,1.39237976074219
"222","chr10",79854514,7.38979625701904,2.35551190376282,2.35551190376282
"223","chr10",43560564,7.63487100601196,1.22532415390015,1.22532415390015
"224","chr10",41414225,9.28539562225342,1.10090005397797,1.12456064280442
"225","chr10",12611026,6.93815135955811,1.15357518196106,1.15357518196106
"226","chr10",90830643,4.51772499084473,1.09789264202118,1.07882799202349
"227","chr10",78574376,8.78606986999512,2.04225635528564,2.05860238104059
"228","chr10",32640804,6.36015510559082,1.35994231700897,1.34087766701128
"229","chr10",19188064,5.57066106796265,1.10236310958862,1.08329845959093
"230","chr10",34253354,7.57470178604126,1.25930070877075,1.25930070877075
"231","chr10",80436789,3.81200480461121,1.26665198802948,1.24758733803179
"232","chr10",76026901,7.75254678726196,1.75337421894073,1.75337421894073
"233","chr10",22154770,7.23882532119751,1.14332723617554,1.14332723617554
"234","chr10",88146967,9.47277641296387,1.22308456897736,1.25199224859297
"235","chr10",21846012,5.10436010360718,2.08075261116028,2.06168796116259
"236","chr10",87927724,7.06073474884033,1.62099194526672,1.62099194526672
"237","chr10",5805549,7.72563934326172,2.40610718727112,2.40610718727112
"238","chr10",76468661,5.26213359832764,1.57479953765869,1.555734887661
"239","chr10",128821058,6.90551519393921,1.76901829242706,1.76901829242706
"240","chr10",69352951,8.12295055389404,2.14444518089294,2.14660371385688
"241","chr10",99261277,8.65593528747559,1.31745600700378,1.33380203275873
"242","chr10",23813164,7.76584482192993,3.33373332023621,3.33373332023621
"243","chr10",95890675,4.93289375305176,1.6778736114502,1.6588089614525
"244","chr10",78169790,8.27173519134521,1.22461128234863,1.22676981531257
"245","chr10",86705672,7.46894359588623,2.15790247917175,2.15790247917175
"246","chr10",80434923,4.85303735733032,1.70819270610809,1.6891280561104
"247","chr10",111973564,7.64481782913208,1.23352646827698,1.23352646827698
"248","chr10",12549320,7.72376251220703,1.67615330219269,1.67615330219269
"249","chr10",34418161,4.86102867126465,1.41272246837616,1.39365781837847
"250","chr10",18213552,8.94437313079834,2.01267838478088,2.02902441053583
"251","chr10",127121328,9.68957996368408,1.98960077762604,2.01850845724165
"252","chr10",25185765,9.10486793518066,1.72510492801666,1.74876551684312
"253","chr10",4111184,9.34256553649902,1.24711298942566,1.27077357825212
"254","chr10",109011731,8.33237457275391,1.23239839076996,1.23455692373389
"255","chr10",76027286,5.76158857345581,1.95020127296448,1.93113662296679
"256","chr10",85917188,6.60294008255005,1.56489658355713,1.55275120397908
"257","chr10",95219984,9.24258899688721,1.97974240779877,2.00340299662522
"258","chr10",75880943,7.71058893203735,1.40236043930054,1.40236043930054
"259","chr10",80931605,7.18305492401123,1.69834077358246,1.69834077358246
"260","chr10",30733170,6.88741254806519,1.54616487026215,1.54616487026215
"261","chr10",9786645,7.13327503204346,1.16340160369873,1.16340160369873
"262","chr10",82764029,6.94434928894043,1.62086486816406,1.62086486816406
"263","chr10",89443643,8.97251796722412,1.64750897884369,1.66385500459863
"264","chr10",78366683,7.02904653549194,1.6420304775238,1.6420304775238
"265","chr10",95597929,7.62181711196899,1.10947561264038,1.10947561264038
"266","chr10",121903021,8.98331356048584,1.05201601982117,1.06836204557611
"267","chr10",77903287,6.03824615478516,2.08479952812195,2.06573487812426
"268","chr10",85035373,6.41552686691284,1.19186949729919,1.1728048473015
"269","chr10",128368577,5.87248563766479,1.31819832324982,1.29913367325213
"270","chr10",121695460,3.27026724815369,1.26962125301361,1.25055660301592
"271","chr10",41303056,8.76416110992432,1.94872295856476,1.9650689843197
"272","chr10",78396520,7.14550971984863,1.20980954170227,1.20980954170227
"273","chr10",29313005,7.71026372909546,1.25015926361084,1.25015926361084
"274","chr10",93335916,7.67562341690063,1.1789608001709,1.1789608001709
"275","chr10",127591944,9.65896224975586,1.2183495759964,1.24725725561201
"276","chr10",127069486,8.22764682769775,1.40630221366882,1.40846074663276
"277","chr10",37138970,9.08429145812988,1.75374615192413,1.77740674075059
"278","chr10",85917883,8.42081165313721,1.23067200183868,1.23283053480262
"279","chr10",91271993,7.94406223297119,1.26384949684143,1.26600802980537
"280","chr10",95218700,8.64515399932861,1.67397034168243,1.69031636743738
"281","chr10",128083080,7.52179861068726,2.37744736671448,2.37744736671448
"282","chr10",88826330,8.06280326843262,1.21061766147614,1.21277619444007
"283","chr10",21990879,6.14406108856201,1.10358083248138,1.08451618248369
"284","chr10",83729691,7.69428968429565,1.40717625617981,1.40717625617981
"285","chr10",9901672,9.73899555206299,1.06088817119598,1.0897958508116
"286","chr10",111106981,7.19400119781494,1.21130299568176,1.21130299568176
"287","chr10",41302580,6.74379444122314,1.45509803295135,1.45509803295135
"288","chr10",128632120,4.99593162536621,1.68659591674805,1.66753126675036
"289","chr10",99353945,5.98616409301758,1.71038794517517,1.69132329517748
"290","chr10",9117819,7.75030279159546,1.3769463300705,1.3769463300705
"291","chr10",31313002,7.14651823043823,1.52823984622955,1.52823984622955
"292","chr10",6165076,4.13397979736328,1.14823162555695,1.12916697555925
"293","chr10",110932197,6.6948127746582,1.53592622280121,1.53592622280121
"294","chr10",80578103,5.65743160247803,2.56063294410706,2.54156829410936
"295","chr10",69655030,7.99229288101196,1.05395698547363,1.05611551843757
"296","chr10",4374354,9.139235496521,1.59156441688538,1.61522500571183
"297","chr10",75853323,6.28674936294556,1.44020879268646,1.42114414268877
"298","chr10",3973525,4.72932767868042,1.62877285480499,1.6097082048073
"299","chr10",44459185,5.2852668762207,1.55633234977722,1.53726769977953
"300","chr10",82899163,8.18176746368408,1.15245425701141,1.15461278997535
"301","chr10",82354203,9.14219951629639,1.98921537399292,2.01287596281938
"302","chr10",41288573,6.88400983810425,1.14023149013519,1.14023149013519
"303","chr10",111108904,6.14798784255981,1.50755035877228,1.48848570877459
"304","chr10",87687142,6.94737577438354,1.16819512844086,1.16819512844086
"305","chr10",81059718,5.48443651199341,1.82301187515259,1.8039472251549
"306","chr10",117954829,7.68487215042114,1.48982882499695,1.48982882499695
"307","chr10",30841984,7.12610006332397,1.08854413032532,1.08854413032532
"308","chr10",91142116,9.78714466094971,1.2621465921402,1.29105427175581
"309","chr10",75636872,4.84310579299927,1.12898075580597,1.10991610580828
"310","chr10",34095711,7.82644128799438,1.25493991374969,1.25702124857489
"311","chr10",18549591,7.95390701293945,1.9550164937973,1.95717502676124
"312","chr10",128744868,7.64547920227051,1.4372456073761,1.4372456073761
"313","chr10",84527010,6.38488531112671,1.69152736663818,1.67246271664049
"314","chr10",116445086,6.71770238876343,1.13523530960083,1.13523530960083
"315","chr10",117224206,7.64920663833618,1.64960849285126,1.64960849285126
"316","chr10",80951998,7.68444395065308,1.2428058385849,1.2428058385849
"317","chr10",77198471,7.57152986526489,1.24239766597748,1.24239766597748
"318","chr10",91169461,6.27801465988159,1.1658399105072,1.14677526050951
"319","chr10",126904437,7.01498508453369,1.36560750007629,1.36560750007629
"320","chr10",36924203,8.33233833312988,1.09865510463715,1.10081363760108
"321","chr10",70365308,8.2876148223877,1.27221703529358,1.27437556825752
"322","chr10",23779647,8.56830883026123,1.38631129264832,1.38846982561225
"323","chr10",95461996,4.91651821136475,1.59672653675079,1.5776618867531
"324","chr10",82909727,5.89426279067993,1.28119647502899,1.2621318250313
"325","chr10",71218916,8.57939052581787,1.16122996807098,1.16338850103492
"326","chr10",80946371,6.96231555938721,1.13299667835236,1.13299667835236
"327","chr10",12579069,8.46707057952881,1.30069124698639,1.30284977995033
"328","chr10",108284738,7.51479244232178,1.17238819599152,1.17238819599152
"329","chr10",93242244,6.81395769119263,1.43388438224792,1.43388438224792
"330","chr10",127955227,7.82384061813354,1.06911110877991,1.0711924436051
"331","chr10",81179379,7.54647493362427,1.15689694881439,1.15689694881439
"332","chr10",95456452,7.08720445632935,2.10458827018738,2.10458827018738
"333","chr10",127289204,7.45351457595825,1.65334379673004,1.65334379673004
"334","chr10",85052626,8.21726131439209,1.29166460037231,1.29382313333625
"335","chr10",108298983,7.11921310424805,2.40404796600342,2.40404796600342
"336","chr10",79780425,4.26806259155273,1.92633366584778,1.90726901585009
"337","chr10",108284382,7.16305303573608,1.18906664848328,1.18906664848328
"338","chr10",88709373,7.64524698257446,2.1851224899292,2.1851224899292
"339","chr10",78260130,5.55983543395996,1.87334811687469,1.854283466877
"340","chr10",17796635,6.53949642181396,1.54220879077911,1.53006341120107
"341","chr10",93589017,5.54859399795532,1.23705518245697,1.21799053245928
"342","chr10",21101405,6.77922916412354,1.97967410087585,1.97967410087585
"343","chr10",4144496,5.02633285522461,1.48173999786377,1.46267534786608
"344","chr10",80371508,7.08145189285278,1.76961052417755,1.76961052417755
"345","chr10",18408236,4.69445610046387,1.2431515455246,1.22408689552691
"346","chr10",39171831,7.26704263687134,1.86530697345734,1.86530697345734
"347","chr10",95218899,3.18753910064697,1.67432034015656,1.65525569015886
"348","chr10",115833862,7.42688417434692,1.05874311923981,1.05874311923981
"349","chr10",79614890,7.22682189941406,1.15191698074341,1.15191698074341
"350","chr10",80657420,7.78135871887207,1.86930298805237,1.86930298805237
"351","chr10",27996221,5.80077838897705,1.27070033550262,1.25163568550493
"352","chr10",127524771,7.82744264602661,1.21284794807434,1.21492928289954
"353","chr10",12608232,6.16764545440674,1.74029791355133,1.72123326355364
"354","chr10",34228330,6.46044635772705,1.08216512203217,1.06726317896037
"355","chr10",34283362,7.2900242805481,1.07571864128113,1.07571864128113
"356","chr10",81340623,7.2599983215332,1.99685180187225,1.99685180187225
"357","chr10",8885660,7.88664102554321,1.76812982559204,1.77028835855598
"358","chr10",115361303,7.05093097686768,1.04357290267944,1.04357290267944
"359","chr10",128547096,8.42939472198486,2.250816822052,2.25297535501594
"360","chr11",113803747,11.2388143539429,1.12255859375,1.18051992820398
"361","chr11",85843703,6.70907402038574,1.76072204113007,1.76072204113007
"362","chr11",23255533,11.4495916366577,2.60471510887146,2.6955096818936
"363","chr11",77491579,9.15946960449219,1.51314234733582,1.53680293616227
"364","chr11",115277331,12.3476963043213,2.56154561042786,2.79743858697454
"365","chr11",114627627,11.4908685684204,1.11755287647247,1.20834744949461
"366","chr11",20137829,11.1828641891479,1.66536438465118,1.6942720642668
"367","chr11",95958618,7.86703395843506,1.12923943996429,1.13132077478949
"368","chr11",114282030,11.9073629379272,0.961141169071198,1.09419437009814
"369","chr11",74372186,4.55095672607422,1.65047764778137,1.63141299778368
"370","chr11",100262851,10.0133256912231,1.40668046474457,1.43558814436018
"371","chr11",116434144,11.4216194152832,1.94850695133209,2.03930152435423
"372","chr11",40733448,12.4322538375854,2.17369723320007,2.40959020974676
"373","chr11",121848085,11.6150722503662,1.89341580867767,2.01027859627484
"374","chr11",120232854,12.2564878463745,2.3589334487915,2.59482642533819
"375","chr11",54860614,11.2622804641724,2.36192154884338,2.41988288329737
"376","chr11",95312255,10.2278747558594,1.78255391120911,1.81146159082472
"377","chr11",69935609,10.4746875762939,1.76818227767944,1.79708995729506
"378","chr11",31370163,11.0935506820679,1.52839148044586,1.55729916006148
"379","chr11",55033474,9.97494983673096,1.43525385856628,1.4641615381819
"380","chr11",103138268,8.31395435333252,1.21676421165466,1.2189227446186
"381","chr11",35843324,4.8508358001709,1.46272683143616,1.44366218143847
"382","chr11",72042379,6.80290555953979,1.67798173427582,1.67798173427582
"383","chr11",69098829,11.051438331604,1.42014682292938,1.449054502545
"384","chr11",84870212,12.7965211868286,1.53638732433319,2.76333368751735
"385","chr11",40755319,12.4496507644653,2.21461391448975,2.45050689103643
"386","chr11",86202245,7.00130558013916,1.07440555095673,1.07440555095673
"387","chr11",70432347,10.7520160675049,1.79991698265076,1.82882466226637
"388","chr11",116307997,11.8169431686401,1.10011506080627,1.23316826183322
"389","chr11",116308028,11.8169431686401,1.11185646057129,1.24490966159823
"390","chr11",116308060,11.8169431686401,1.03706908226013,1.17012228328708
"391","chr11",102665295,12.7119636535645,1.40568339824677,1.85460243556232
"392","chr11",95258336,9.72531127929688,1.4837007522583,1.51260843187391
"393","chr11",120231639,11.7709808349609,2.1152606010437,2.23212338864087
"394","chr11",57832073,9.10586547851562,1.23600471019745,1.25966529902391
"395","chr11",54955742,10.7362365722656,1.85181868076324,1.88072636037886
"396","chr11",120713761,10.082540512085,1.96934449672699,1.9982521763426
"397","chr11",68973876,10.9366750717163,1.70462501049042,1.73353269010603
"398","chr11",96352123,8.52863883972168,1.56476330757141,1.56692184053535
"399","chr11",84525593,10.7447843551636,1.52730798721313,1.55621566682875
